STUDY_ID	SAMPLE_ID	TIA1	TIAL1	TPX2	BRCA1	BRCA2	TP53	AURKA
brca_tcga_pan_can_atlas_2018	TCGA-BH-A0E6-01	1694.39	1581.78	4631.78	295.327	88.3178	501.869	867.29
brca_tcga_pan_can_atlas_2018	TCGA-BH-A0E2-01	1050.63	1533.36	2338.7	228.807	290.424	2230.38	622.841
brca_tcga_pan_can_atlas_2018	TCGA-BH-A0E1-01	577.66	1454.64	2573.14	710.907	193.609	1653.4	692.083999999999
brca_tcga_pan_can_atlas_2018	TCGA-BH-A0E0-01	1312	1661.18	5412.55	316.271	56.0634	2970.14	1403.41
brca_tcga_pan_can_atlas_2018	TCGA-BH-A0DZ-01	702.542	1450	2481.36	170.339	194.915	1460.17	575.424
brca_tcga_pan_can_atlas_2018	TCGA-BH-A0DX-01	1200.97	1462.6	1243.39	187.942	217.343	1406.03	261.258
brca_tcga_pan_can_atlas_2018	TCGA-BH-A0DV-01	739.528	1110.33	297.002	189.569	56.5434	1632.62	75.8872
brca_tcga_pan_can_atlas_2018	TCGA-BH-A0DT-01	1757.59	1622.54	522.402	291.771	116.476	2664.25	143.564
brca_tcga_pan_can_atlas_2018	TCGA-BH-A0DS-01	1059.05	1420.55	366.299	120.979	57.6092	1157.95	122.42
brca_tcga_pan_can_atlas_2018	TCGA-BH-A0DQ-01	1136.49	1276.26	1487.13	431.549	183.49	1890.07	482.223
brca_tcga_pan_can_atlas_2018	TCGA-BH-A0DP-01	1242.61	1102.87	469.781	343.763	81.0116	1624.95	129.018
brca_tcga_pan_can_atlas_2018	TCGA-BH-A0DO-01	1535.79	1405.41	151.205	201.972	96.0555	2089.12	84.3682
brca_tcga_pan_can_atlas_2018	TCGA-BH-A0DL-01	2389.13	1454.91	3354.23	709.08	360.716	1879.86	833.539
brca_tcga_pan_can_atlas_2018	TCGA-BH-A0DK-01	842.934	1369.49	1710.17	212.421	110.711	1951.4	468.047
brca_tcga_pan_can_atlas_2018	TCGA-BH-A0DI-01	1044.04	1190.94	593.393	185.487	128.638	1230.77	148.556
brca_tcga_pan_can_atlas_2018	TCGA-BH-A0DH-01	657.885	1242.76	1044.79	375.988	57.5837	1472.34	327.813
brca_tcga_pan_can_atlas_2018	TCGA-BH-A0DG-01	1159.41	1028.5	1165.67	168.429	148.001	3222.26	474.438
brca_tcga_pan_can_atlas_2018	TCGA-BH-A0DE-01	1172.97	1494.36	519.014	387.264	108.194	1076.75	186.047
brca_tcga_pan_can_atlas_2018	TCGA-BH-A0DD-01	1361.69	1473.74	3341.04	1307.07	644.958	833.683	1104.69
brca_tcga_pan_can_atlas_2018	TCGA-BH-A0C7-01	1683.36	1619.28	2962.16	1688.83	276.913	1998.83	690.589
brca_tcga_pan_can_atlas_2018	TCGA-BH-A0C3-01	954.738	1414.55	1098.98	530.88	231.81	730.118	386.21
brca_tcga_pan_can_atlas_2018	TCGA-BH-A0C1-01	2057.87	1423.13	1371.36	303.355	215.316	2270.55	265.436
brca_tcga_pan_can_atlas_2018	TCGA-BH-A0C0-01	1266.33	1663.77	2223.39	76.9027	561.9	568.296	1245.77
brca_tcga_pan_can_atlas_2018	TCGA-BH-A0BZ-01	861.046	1111.63	2206.66	440.184	53.1361	953.43	1887.24
brca_tcga_pan_can_atlas_2018	TCGA-BH-A0BW-01	2362.93	948.783999999999	2165.07	810.243	455.785	484.525	675.387
brca_tcga_pan_can_atlas_2018	TCGA-BH-A0BV-01	709.516	1271.68	825.786999999999	562.932	107.061	2327.71	350.345
