STUDY_ID	SAMPLE_ID	TIA1	TIAL1	TPX2	BRCA1	BRCA2	TP53	AURKA
brca_tcga_pan_can_atlas_2018	TCGA-A8-A08J-01	-0.9294	0.8019	0.4097	0.1784	0.1095	-0.4526	1.0199
brca_tcga_pan_can_atlas_2018	TCGA-A8-A08I-01	0.5729	-0.7219	0.6293	1.2792	0.4158	0.0599	0.681
brca_tcga_pan_can_atlas_2018	TCGA-A8-A08H-01	-1.1306	-0.2765	0.2062	0.5752	0.9246	-0.3942	-0.006
brca_tcga_pan_can_atlas_2018	TCGA-A8-A08G-01	0.008	0.4316	0.2172	0.9378	1.0454	-0.8505	0.5025
brca_tcga_pan_can_atlas_2018	TCGA-A8-A08C-01	-0.6217	-0.0031	-0.9489	-0.3658	-0.33	1.1826	-1.4474
brca_tcga_pan_can_atlas_2018	TCGA-A8-A08B-01	0.1756	1.6346	0.5277	0.0478	0.847	-3.1736	0.5978
brca_tcga_pan_can_atlas_2018	TCGA-A8-A08A-01	-0.7211	-1.0526	-0.7177	-0.34	-0.719	0.8457	-0.7997
brca_tcga_pan_can_atlas_2018	TCGA-A8-A086-01	-1.4051	-0.4454	0.2423	1.3202	0.0006	0.1603	0.0431
brca_tcga_pan_can_atlas_2018	TCGA-A8-A085-01	-0.5873	0.0872	-0.0405	1.3074	-1.1446	-0.3527	0.0958
brca_tcga_pan_can_atlas_2018	TCGA-A8-A083-01	0.3248	-0.7269	-1.3071	-0.3756	-0.2881	0.3171	-1.2622
brca_tcga_pan_can_atlas_2018	TCGA-A8-A082-01	-0.9395	-0.2755	0.4185	1.349	1.1776	0.1704	0.244
brca_tcga_pan_can_atlas_2018	TCGA-A8-A081-01	-0.1375	0.9738	0.9074	2.0117	1.3313	0.2125	1.1001
brca_tcga_pan_can_atlas_2018	TCGA-A8-A07Z-01	-2.277	-1.2359	0.7218	-0.0233	-0.3236	0.1828	0.4901
brca_tcga_pan_can_atlas_2018	TCGA-A8-A07W-01	-1.4913	-0.5638	0.6878	1.831	0.9102	0.1124	1.1503
brca_tcga_pan_can_atlas_2018	TCGA-A8-A07U-01	-0.5249	-0.8337	1.0786	0.5433	1.3933	-0.676	1.435
brca_tcga_pan_can_atlas_2018	TCGA-A8-A07S-01	-0.6344	0.1674	0.0861	0.8239	0.4394	0.4764	-0.3331
brca_tcga_pan_can_atlas_2018	TCGA-A8-A07R-01	-0.6352	0.1679	1.4397	1.0106	-0.7035	0.9325	2.2959
brca_tcga_pan_can_atlas_2018	TCGA-A8-A07P-01	-1.5878	-0.9424	0.1043	0.317	-1.2301	-0.5899	0.0385
brca_tcga_pan_can_atlas_2018	TCGA-A8-A07O-01	-1.281	-0.0471	1.5556	1.3935	0.474	-1.9621	1.4106
